Branch_ID,City,Region,Firm_Revenue,Expenses,Profit_Margin,Calculated_Profit_Margin,Margin_Difference,Calculated_Profit
1632,Kolhapur,South,107490.0,208021,20.34,-93.52590938691972,113.86590938691972,-100531.0
1633,Nagpur,North,444114.0,232213,28.46,47.71319976402455,-19.25319976402455,211901.0
1634,Solapur,West,370790.0,351538,91.4,5.192157285795194,86.20784271420482,19252.0
1635,Pune,South,911994.0,132692,20.82,85.45034287506277,-64.63034287506278,779302.0
1636,Nashik,South,605785.0,206771,78.62,65.86726313791196,12.752736862088042,399014.0
1637,Nagpur,South,709539.0,458124,77.6,35.43357024772423,42.16642975227577,251415.0
1638,Nashik,West,870116.0,132502,83.12,84.7719154687421,-1.6519154687420894,737614.0
1639,Nagpur,East,547554.0,340132,30.69,37.88156054014764,-7.191560540147638,207422.0
1640,Mumbai,West,157853.0,318293,-7.07,-101.63886654038885,94.56886654038885,-160440.0
1641,Nashik,West,651409.0,281103,67.94,56.846927199347874,11.093072800652124,370306.0
1642,Kolhapur,North,225839.0,145485,-1.6,35.58021422340694,-37.18021422340694,80354.0
1643,Pune,East,814324.0,365892,84.37,55.06800732877822,29.301992671221782,448432.0
1644,Nashik,South,575676.0,62936,-34.27,89.06746155823761,-123.3374615582376,512740.0
1645,Pune,North,960443.0,198039,51.72,79.38045256199483,-27.66045256199483,762404.0
1646,Mumbai,South,,27694,22.19,,,
1647,Kolhapur,North,699947.0,273842,41.06,60.876752096944486,-19.816752096944484,426105.0
1648,Kolhapur,North,213095.0,330243,-33.32,-54.974541870996504,21.654541870996503,-117148.0
1649,Pune,West,914554.0,167929,95.69,81.63815367927974,14.051846320720259,746625.0
1650,Nagpur,North,440524.0,53651,57.17,87.82109487791811,-30.651094877918112,386873.0
1651,Pune,North,351038.0,247174,-7.24,29.58767996627146,-36.82767996627146,103864.0
1652,Nashik,East,511732.0,203606,83.42,60.21237679097653,23.207623209023474,308126.0
1653,Nashik,East,147907.0,80983,17.93,45.247351376202616,-27.317351376202616,66924.0
1654,Nagpur,North,594402.0,313232,-22.09,47.30300369110467,-69.39300369110467,281170.0
1655,Pune,East,117404.0,438879,14.59,-273.8194610064393,288.4094610064393,-321475.0
1656,Pune,North,125155.0,486333,-2.1,-288.584555151612,286.48455515161197,-361178.0
1657,Pune,East,205344.0,244843,56.26,-19.23552672588437,75.49552672588436,-39499.0
1658,Solapur,East,692842.0,465906,-46.81,32.754365353139676,-79.56436535313968,226936.0
1659,Kolhapur,North,212418.0,169934,82.03,20.000188307958837,62.029811692041164,42484.0
1660,Solapur,South,861779.0,402728,14.85,53.26783316836451,-38.41783316836451,459051.0
1661,Kolhapur,North,,195779,-33.06,,,
1662,Nashik,North,907659.0,46485,65.18,94.87858325648729,-29.698583256487282,861174.0
1663,Kolhapur,South,788905.0,297148,98.25,62.334121345409145,35.915878654590855,491757.0
1664,Nashik,East,590452.0,417535,85.41,29.285530407213457,56.12446959278654,172917.0
1665,Mumbai,West,115419.0,175261,-25.29,-51.8476160770757,26.5576160770757,-59842.0
1666,Pune,West,224121.0,290530,-17.51,-29.630869039492058,12.120869039492057,-66409.0
1667,Nashik,West,895164.0,109368,98.15,87.78235049666877,10.367649503331236,785796.0
1668,Mumbai,South,900418.0,197761,-19.59,78.03675626209161,-97.62675626209162,702657.0
1669,Kolhapur,North,,237532,-4.75,,,
1670,Solapur,North,228145.0,166526,43.43,27.008700607070065,16.421299392929935,61619.0
1671,Nashik,South,309927.0,418318,-6.3,-34.973074304594306,28.673074304594305,-108391.0
1672,Pune,South,319608.0,325876,7.2,-1.9611524117043377,9.161152411704338,-6268.0
1673,Kolhapur,South,518631.0,231051,61.19,55.449828490776675,5.740171509223323,287580.0
1674,Nashik,East,815988.0,422094,39.0,48.27203341225606,-9.272033412256057,393894.0
1675,Solapur,West,911226.0,307216,71.52,66.28542205775516,5.23457794224484,604010.0
1676,Mumbai,East,211475.0,407180,66.32,-92.54285376522049,158.86285376522048,-195705.0
1677,Mumbai,East,324674.0,150107,69.89,53.7668553687699,16.123144631230097,174567.0
1678,Mumbai,West,331464.0,415785,-23.33,-25.438961697197886,2.1089616971978877,-84321.0
1679,Kolhapur,West,739287.0,323777,-11.46,56.204153461375626,-67.66415346137563,415510.0
1680,Pune,South,253386.0,466588,-22.61,-84.14119169962035,61.53119169962035,-213202.0
1681,Nashik,West,382111.0,111100,-31.61,70.92467895454462,-102.53467895454462,271011.0
1682,Nashik,South,394048.0,236916,77.54,39.876360240376805,37.6636397596232,157132.0
1683,Mumbai,West,918074.0,73544,-49.43,91.98931676531521,-141.41931676531522,844530.0
1684,Nagpur,North,647626.0,417324,44.13,35.560956477967224,8.569043522032779,230302.0
1685,Solapur,East,153432.0,284443,80.93,-85.38701183586214,166.31701183586216,-131011.0
1686,Kolhapur,South,688696.0,119423,-24.88,82.65954789921824,-107.53954789921823,569273.0
1687,Nashik,North,925351.0,76729,89.75,91.70811940550126,-1.9581194055012645,848622.0
1688,Solapur,South,840310.0,53784,93.62,93.59950494460378,0.02049505539622487,786526.0
1689,Pune,West,853712.0,368049,37.12,56.88838859006316,-19.76838859006316,485663.0
1690,Nashik,North,833490.0,416070,50.07,50.08098477486232,-0.01098477486232241,417420.0
1691,Pune,West,75224.0,300760,-22.01,-299.81920663617996,277.80920663617997,-225536.0
1692,Pune,East,812543.0,310393,97.62,61.79980628717495,35.82019371282505,502150.0
1693,Nashik,East,728253.0,113335,60.92,84.43741392071162,-23.51741392071162,614918.0
1694,Solapur,South,370308.0,311829,27.43,15.791989371010079,11.638010628989921,58479.0
1695,Nashik,North,356350.0,167358,25.15,53.03549880735232,-27.88549880735232,188992.0
1696,Mumbai,South,121358.0,465238,42.7,-283.3599762685608,326.0599762685608,-343880.0
1697,Pune,East,810057.0,400303,-22.07,50.58335401089059,-72.65335401089058,409754.0
1698,Pune,East,198234.0,369796,39.55,-86.54519406358142,126.09519406358142,-171562.0
1699,Solapur,West,621568.0,456636,-39.51,26.53482804777595,-66.04482804777595,164932.0
1700,Mumbai,East,97144.0,31275,40.72,67.80552581734332,-27.085525817343324,65869.0
1701,Nagpur,East,668422.0,262052,36.21,60.79542564427861,-24.585425644278608,406370.0
1702,Solapur,South,761788.0,130262,3.64,82.90049200039905,-79.26049200039905,631526.0
1703,Nagpur,West,211026.0,212497,-36.46,-0.6970705031607479,-35.762929496839256,-1471.0
1704,Mumbai,South,665137.0,183947,32.52,72.3444944424983,-39.8244944424983,481190.0
1705,Pune,East,518066.0,490089,15.62,5.400277184760243,10.219722815239756,27977.0
1706,Mumbai,South,,69586,-3.14,,,
1707,Kolhapur,South,242269.0,258539,14.2,-6.715675550730799,20.915675550730796,-16270.0
1708,Mumbai,West,437939.0,170427,-40.86,61.08430626183099,-101.94430626183099,267512.0
1709,Solapur,East,667026.0,184224,-37.21,72.38128648658373,-109.59128648658373,482802.0
1710,Pune,South,,416973,-28.35,,,
1711,Pune,South,71637.0,397129,33.02,-454.36296885687557,487.38296885687555,-325492.0
1712,Pune,North,223071.0,449401,-7.53,-101.46096982575055,93.93096982575055,-226330.0
1713,Kolhapur,South,491267.0,143105,-14.73,70.8702192494102,-85.6002192494102,348162.0
1714,Nashik,North,759223.0,44148,44.57,94.1851076692882,-49.6151076692882,715075.0
1715,Mumbai,East,835311.0,308048,39.52,63.121759440495815,-23.60175944049581,527263.0
1716,Pune,South,922956.0,45545,0.74,95.06531188919082,-94.32531188919083,877411.0
1717,Nashik,North,508700.0,476988,90.58,6.233929624533124,84.34607037546688,31712.0
1718,Solapur,South,796203.0,31701,9.73,96.0184776997826,-86.28847769978259,764502.0
1719,Kolhapur,West,815073.0,21186,-21.57,97.4007236161669,-118.97072361616691,793887.0
1720,Kolhapur,East,86148.0,455112,83.31,-428.2908483075637,511.6008483075637,-368964.0
1721,Nashik,South,988916.0,269074,55.32,72.79101561709994,-17.471015617099944,719842.0
1722,Kolhapur,East,624423.0,459560,62.33,26.40245474622171,35.92754525377829,164863.0
1723,Solapur,West,869200.0,146410,77.34,83.15577542567878,-5.81577542567878,722790.0
1724,Nagpur,East,,203754,69.43,,,
1725,Kolhapur,East,228844.0,283910,77.17,-24.062680253797346,101.23268025379735,-55066.0
1726,Mumbai,East,989866.0,237579,-15.85,75.99887257467172,-91.84887257467172,752287.0
1727,Nashik,East,129615.0,67988,42.37,47.54619449909347,-5.176194499093469,61627.0
1728,Solapur,East,524775.0,275301,51.36,47.539231099042446,3.820768900957553,249474.0
1729,Nagpur,North,662174.0,482685,-6.09,27.106017451606373,-33.19601745160637,179489.0
1730,Pune,North,734233.0,183733,99.14,74.9761996532436,24.163800346756403,550500.0
1731,Nagpur,East,434663.0,57379,71.09,86.79919845949621,-15.709198459496207,377284.0
1732,Pune,South,634719.0,228900,87.19,63.9367972283798,23.253202771620195,405819.0
1733,Solapur,North,557998.0,338981,-27.19,39.25049910573156,-66.44049910573156,219017.0
1734,Mumbai,East,,370131,-44.34,,,
1735,Nagpur,East,655576.0,138432,-45.71,78.8839127728898,-124.59391277288981,517144.0
1736,Kolhapur,South,613875.0,474853,80.01,22.646630014253716,57.36336998574629,139022.0
1737,Solapur,North,,60434,31.96,,,
1738,Solapur,North,933730.0,476194,-3.84,49.00088890792841,-52.84088890792842,457536.0
1739,Solapur,West,959611.0,192214,70.84,79.96959184502887,-9.12959184502887,767397.0
1740,Pune,South,846852.0,157207,46.61,81.43630764289391,-34.82630764289391,689645.0
1741,Mumbai,South,602410.0,431599,42.87,28.35460898723461,14.515391012765388,170811.0
1742,Nagpur,South,378289.0,378540,69.64,-0.06635138743130252,69.7063513874313,-251.0
1743,Kolhapur,South,384410.0,442942,20.38,-15.226450924793841,35.60645092479384,-58532.0
1744,Kolhapur,South,455970.0,157803,-25.74,65.39180209224291,-91.1318020922429,298167.0
1745,Pune,South,390679.0,441049,87.64,-12.892937680295077,100.53293768029508,-50370.0
1746,Mumbai,South,166906.0,67856,79.79,59.344780894635306,20.4452191053647,99050.0
1747,Mumbai,East,51903.0,384807,-12.71,-641.3964510721923,628.6864510721923,-332904.0
1748,Pune,West,548678.0,301665,-0.67,45.019665450409896,-45.6896654504099,247013.0
1749,Nagpur,West,126755.0,479526,73.02,-278.3093369097866,351.3293369097866,-352771.0
1750,Pune,North,391800.0,351826,95.84,10.202654415518122,85.63734558448188,39974.0
1751,Mumbai,East,979802.0,368949,66.32,62.34453491623818,3.9754650837618115,610853.0
1752,Nagpur,South,312284.0,444131,-42.15,-42.220222617873475,0.07022261787347617,-131847.0
1753,Kolhapur,East,708640.0,256332,11.25,63.82761345676224,-52.57761345676224,452308.0
1754,Solapur,West,704250.0,169628,66.41,75.91366702165423,-9.503667021654238,534622.0
1755,Solapur,South,896294.0,407493,19.9,54.53578848011925,-34.63578848011925,488801.0
1756,Nashik,East,763013.0,60693,51.38,92.04561390172906,-40.66561390172905,702320.0
1757,Nashik,North,977627.0,107820,-44.55,88.97125386266951,-133.5212538626695,869807.0
1758,Solapur,East,521880.0,436030,-18.25,16.45014179504867,-34.700141795048665,85850.0
1759,Pune,South,667434.0,386002,63.86,42.16626662711219,21.693733372887806,281432.0
1760,Nashik,South,799656.0,166560,-21.12,79.17104354872595,-100.29104354872595,633096.0
1761,Kolhapur,South,186918.0,474281,95.68,-153.73746776661423,249.41746776661424,-287363.0
1762,Nashik,East,505990.0,461842,5.01,8.725073618055692,-3.7150736180556923,44148.0
1763,Nagpur,East,,32371,-20.86,,,
1764,Pune,East,822390.0,379108,-20.85,53.90167682000025,-74.75167682000026,443282.0
1765,Pune,South,919512.0,426555,-23.74,53.610719599091695,-77.35071959909169,492957.0
1766,Pune,West,636985.0,166850,2.12,73.8062905719915,-71.68629057199149,470135.0
1767,Nagpur,East,472104.0,163547,37.24,65.35784488163625,-28.117844881636252,308557.0
1768,Nashik,West,120360.0,467279,82.47,-288.23446327683615,370.7044632768361,-346919.0
1769,Kolhapur,South,992345.0,332950,90.03,66.4481606699283,23.581839330071702,659395.0
1770,Nagpur,South,779467.0,221575,39.98,71.57352395932092,-31.593523959320926,557892.0
1771,Solapur,South,821726.0,297703,44.92,63.77101369556275,-18.85101369556275,524023.0
1772,Mumbai,South,235252.0,454932,28.14,-93.38071514801149,121.52071514801149,-219680.0
1773,Solapur,North,79803.0,164937,0.5,-106.68019999248148,107.18019999248148,-85134.0
1774,Solapur,South,540674.0,22332,30.09,95.86959979581042,-65.77959979581041,518342.0
1775,Kolhapur,East,978258.0,336588,-25.18,65.5931257398355,-90.7731257398355,641670.0
1776,Nashik,West,238055.0,378686,-1.58,-59.07500367562118,57.495003675621184,-140631.0
1777,Nashik,South,112551.0,157259,-20.07,-39.72243693969845,19.652436939698447,-44708.0
1778,Mumbai,South,844105.0,247723,75.97,70.65258469029328,5.317415309706718,596382.0
1779,Nashik,North,67928.0,40004,-25.55,41.10823224590743,-66.65823224590743,27924.0
1780,Pune,South,923457.0,401884,62.04,56.48048582662756,5.559514173372442,521573.0
1781,Solapur,East,,200295,-40.04,,,
1782,Mumbai,East,700253.0,329055,48.96,53.00912670134937,-4.049126701349373,371198.0
1783,Mumbai,North,803410.0,68375,64.84,91.48940142641987,-26.64940142641987,735035.0
1784,Nashik,South,57991.0,35483,-34.91,38.81291924608991,-73.7229192460899,22508.0
1785,Mumbai,East,314133.0,460299,65.8,-46.52997297323108,112.32997297323108,-146166.0
1786,Mumbai,West,492447.0,398070,37.89,19.1649050557725,18.7250949442275,94377.0
1787,Pune,East,994546.0,489614,52.92,50.770100126087684,2.149899873912318,504932.0
1788,Solapur,North,795360.0,142578,58.49,82.07377791188895,-23.58377791188895,652782.0
1789,Mumbai,East,738068.0,296707,-25.52,59.799503568776856,-85.31950356877685,441361.0
1790,Mumbai,East,519437.0,36023,69.69,93.06499151966456,-23.37499151966456,483414.0
1791,Mumbai,South,929317.0,307857,67.28,66.8727678499371,0.4072321500628959,621460.0
1792,Kolhapur,South,317151.0,334322,47.03,-5.414140267569707,52.44414026756971,-17171.0
1793,Nagpur,East,990918.0,26574,25.71,97.31824429468432,-71.60824429468431,964344.0
1794,Kolhapur,West,982714.0,321173,77.49,67.31775470788041,10.172245292119584,661541.0
1795,Pune,West,674713.0,431390,82.1,36.06318538400772,46.03681461599228,243323.0
1796,Kolhapur,West,462211.0,497282,0.22,-7.587660181172668,7.807660181172667,-35071.0
1797,Solapur,South,912063.0,493322,29.93,45.911411821332514,-15.981411821332514,418741.0
1798,Nagpur,East,370761.0,174764,17.47,52.86343493517387,-35.39343493517387,195997.0
1799,Mumbai,East,125469.0,52574,13.77,58.09801624305605,-44.328016243056055,72895.0
1800,Nashik,East,282544.0,498301,74.18,-76.36226570020952,150.54226570020953,-215757.0
1801,Mumbai,West,662262.0,231880,49.53,64.98666690826289,-15.45666690826289,430382.0
1802,Pune,West,998840.0,115938,21.08,88.39273557326499,-67.31273557326499,882902.0
1803,Mumbai,North,290492.0,187782,68.27,35.35725596574088,32.91274403425911,102710.0
1804,Kolhapur,North,389112.0,355386,91.47,8.667427373095665,82.80257262690434,33726.0
1805,Nashik,South,781035.0,391225,11.15,49.909415071027546,-38.75941507102755,389810.0
1806,Nagpur,West,851237.0,224666,-29.69,73.60711529221592,-103.29711529221592,626571.0
1807,Pune,East,385822.0,243771,87.97,36.81775533795377,51.15224466204623,142051.0
1808,Nagpur,West,743392.0,442463,93.6,40.48052709741294,53.119472902587056,300929.0
1809,Nashik,South,963665.0,423669,11.37,56.03565554419845,-44.66565554419845,539996.0
1810,Solapur,West,825624.0,21649,47.26,97.37786207765278,-50.11786207765278,803975.0
1811,Nagpur,West,945052.0,273665,-36.43,71.04233417843673,-107.47233417843674,671387.0
1812,Kolhapur,North,889508.0,403009,-43.03,54.69304379499679,-97.72304379499678,486499.0
1813,Nagpur,East,52125.0,463465,-35.83,-789.1414868105516,753.3114868105515,-411340.0
1814,Mumbai,West,907960.0,37263,66.17,95.89596457993744,-29.72596457993744,870697.0
1815,Pune,West,599390.0,51425,18.86,91.42044411818682,-72.56044411818682,547965.0
1816,Pune,South,736017.0,308381,48.31,58.101375375840504,-9.791375375840502,427636.0
1817,Solapur,West,460330.0,370439,33.19,19.527512871201093,13.662487128798904,89891.0
1818,Kolhapur,South,184177.0,50751,-20.92,72.44444203130685,-93.36444203130685,133426.0
1819,Solapur,South,625700.0,431399,72.15,31.053380214160143,41.09661978583986,194301.0
1820,Nagpur,South,547919.0,304697,-17.87,44.39013795834786,-62.260137958347855,243222.0
1821,Solapur,East,766463.0,340659,-22.65,55.554410323786016,-78.20441032378602,425804.0
1822,Pune,West,302841.0,290781,42.67,3.9822877351481467,38.687712264851854,12060.0
1823,Pune,West,252758.0,459154,80.39,-81.657553865753,162.047553865753,-206396.0
1824,Nagpur,South,522354.0,418759,79.92,19.832335925445197,60.08766407455481,103595.0
1825,Nagpur,North,240167.0,128264,15.77,46.593828461029204,-30.823828461029205,111903.0
1826,Nashik,West,830092.0,415666,52.82,49.92530948376807,2.8946905162319325,414426.0
1827,Kolhapur,North,164034.0,113263,73.8,30.951510052793935,42.84848994720606,50771.0
1828,Pune,South,758790.0,138245,-17.56,81.78086163497147,-99.34086163497147,620545.0
1829,Solapur,North,755774.0,22707,9.24,96.99553040988444,-87.75553040988444,733067.0
1830,Kolhapur,South,422672.0,277954,45.01,34.23884241208312,10.771157587916875,144718.0
1831,Nashik,East,331172.0,231833,75.92,29.99619533052311,45.923804669476894,99339.0
1832,Mumbai,East,535736.0,79707,0.4,85.12196305643079,-84.72196305643078,456029.0
1833,Kolhapur,West,540579.0,245439,43.19,54.597015422352705,-11.407015422352707,295140.0
1834,Solapur,South,207074.0,211679,-41.22,-2.223842684257802,-38.996157315742195,-4605.0
1835,Mumbai,North,226276.0,177819,89.88,21.414997613533913,68.46500238646608,48457.0
1836,Nashik,East,992330.0,381896,84.4,61.51522175082885,22.884778249171156,610434.0
1837,Pune,North,,64488,88.32,,,
1838,Pune,East,472332.0,261407,95.24,44.65608936087329,50.58391063912671,210925.0
1839,Mumbai,West,650081.0,299053,76.85,53.997578763261814,22.85242123673818,351028.0
1840,Pune,South,160822.0,140365,-18.36,12.720274589297484,-31.08027458929748,20457.0
1841,Nagpur,East,731944.0,360702,37.19,50.72000043719191,-13.530000437191916,371242.0
1842,Kolhapur,East,278115.0,200650,-23.03,27.85358574690326,-50.883585746903265,77465.0
1843,Nashik,South,446900.0,74601,-46.93,83.307003803983,-130.237003803983,372299.0
1844,Solapur,West,298637.0,441832,-28.5,-47.949517306964644,19.449517306964644,-143195.0
1845,Nashik,South,808814.0,341562,76.27,57.77001881767625,18.499981182323744,467252.0
1846,Kolhapur,South,278628.0,479866,61.55,-72.22461489871802,133.77461489871803,-201238.0
1847,Mumbai,West,299135.0,290252,63.98,2.969562237785615,61.01043776221438,8883.0
1848,Mumbai,East,,280404,10.88,,,
1849,Pune,East,849494.0,191126,-45.98,77.50119482892168,-123.48119482892167,658368.0
1850,Mumbai,East,535416.0,142105,-2.33,73.45895527963303,-75.78895527963303,393311.0
1851,Solapur,East,319927.0,487652,18.28,-52.42602218631125,70.70602218631126,-167725.0
1852,Nashik,North,603322.0,455486,3.71,24.50366470972383,-20.793664709723828,147836.0
1853,Solapur,South,65135.0,95445,25.2,-46.534121440085976,71.73412144008597,-30310.0
1854,Nashik,East,197462.0,333419,41.84,-68.8522348603782,110.6922348603782,-135957.0
1855,Kolhapur,South,711031.0,355614,-32.29,49.986146876859095,-82.27614687685909,355417.0
1856,Kolhapur,East,139931.0,104135,86.18,25.58117929550993,60.59882070449008,35796.0
1857,Pune,West,762627.0,443802,34.0,41.80615163113816,-7.806151631138157,318825.0
1858,Mumbai,East,118468.0,155943,78.42,-31.633014822568118,110.05301482256812,-37475.0
1859,Nashik,South,892465.0,216124,21.16,75.7834761027043,-54.6234761027043,676341.0
1860,Nagpur,East,913092.0,80016,59.7,91.23680855817376,-31.53680855817376,833076.0
1861,Nagpur,North,457097.0,147441,84.27,67.7440455745717,16.525954425428296,309656.0
1862,Kolhapur,North,535073.0,425338,40.16,20.508416608574905,19.651583391425092,109735.0
1863,Nagpur,East,182556.0,280410,11.31,-53.602182344047854,64.91218234404785,-97854.0
1864,Nagpur,East,855376.0,445100,36.37,47.96440395802548,-11.594403958025481,410276.0
1865,Kolhapur,West,391943.0,423188,-24.97,-7.971822433364036,-16.998177566635963,-31245.0
1866,Kolhapur,West,148081.0,61422,55.37,58.52134980179766,-3.1513498017976644,86659.0
1867,Solapur,South,112936.0,463017,-44.39,-309.98175958064746,265.5917595806475,-350081.0
1868,Mumbai,South,622981.0,341483,17.87,45.185647716383,-27.315647716383,281498.0
1869,Nashik,West,140120.0,174120,31.89,-24.26491578646874,56.15491578646874,-34000.0
1870,Kolhapur,East,600075.0,436080,10.39,27.329083864516935,-16.939083864516935,163995.0
1871,Nagpur,East,955492.0,255873,22.43,73.22081189586098,-50.790811895860976,699619.0
1872,Nagpur,South,535318.0,31658,-23.64,94.08613198136435,-117.72613198136435,503660.0
1873,Nashik,West,485189.0,303349,-38.28,37.47817860668729,-75.7581786066873,181840.0
1874,Pune,East,125358.0,212889,16.47,-69.82482171062078,86.29482171062078,-87531.0
1875,Solapur,North,157675.0,457465,90.06,-190.1315998097352,280.1915998097352,-299790.0
1876,Solapur,East,880897.0,94120,-23.03,89.31543642446279,-112.34543642446279,786777.0
1877,Mumbai,North,360389.0,474777,-7.53,-31.74014745178127,24.210147451781268,-114388.0
1878,Nagpur,North,992100.0,312637,81.86,68.48735006551759,13.37264993448241,679463.0
1879,Mumbai,South,478470.0,361650,-9.88,24.415323844755157,-34.29532384475516,116820.0
1880,Mumbai,East,782453.0,404371,7.86,48.32009079139578,-40.46009079139578,378082.0
1881,Mumbai,West,227282.0,90030,-34.73,60.38841615262097,-95.11841615262097,137252.0
1882,Mumbai,East,368200.0,420327,-43.0,-14.157251493753394,-28.842748506246608,-52127.0
1883,Nashik,North,866875.0,345688,49.06,60.122509012256664,-11.062509012256662,521187.0
1884,Nashik,East,220708.0,419547,-27.67,-90.09143302462984,62.421433024629835,-198839.0
1885,Kolhapur,South,,300637,33.79,,,
1886,Nashik,West,,426914,14.53,,,
1887,Mumbai,South,342605.0,402044,-35.85,-17.34913384217977,-18.50086615782023,-59439.0
1888,Nagpur,East,220605.0,284493,14.34,-28.96035901271503,43.300359012715035,-63888.0
1889,Solapur,North,622980.0,141581,-12.77,77.27358823718258,-90.04358823718258,481399.0
1890,Kolhapur,West,348714.0,179925,78.77,48.403276037096305,30.36672396290369,168789.0
1891,Nagpur,West,87666.0,482601,-10.57,-450.4996235712819,439.9296235712819,-394935.0
1892,Mumbai,South,983204.0,436086,54.79,55.646437565347576,-0.8564375653475764,547118.0
1893,Kolhapur,East,,145030,52.7,,,
1894,Pune,West,585030.0,434577,-21.02,25.717142710630224,-46.73714271063022,150453.0
1895,Kolhapur,West,880623.0,276872,33.35,68.55953115010624,-35.20953115010624,603751.0
1896,Nashik,East,647782.0,216486,76.21,66.58042366104647,9.629576338953527,431296.0
1897,Kolhapur,East,605108.0,447131,-34.94,26.107240360398475,-61.047240360398476,157977.0
1898,Nagpur,South,306002.0,418725,41.58,-36.837340932412204,78.4173409324122,-112723.0
1899,Nashik,West,456261.0,269692,-24.56,40.890849754855225,-65.45084975485523,186569.0
1900,Nagpur,East,,67800,-13.88,,,
1901,Pune,North,592520.0,388369,47.25,34.454701950989,12.795298049011002,204151.0
1902,Kolhapur,East,708168.0,351350,45.72,50.386066583070686,-4.666066583070688,356818.0
1903,Nagpur,East,567883.0,116523,49.69,79.4811607320522,-29.791160732052205,451360.0
1904,Nashik,North,,484979,31.39,,,
1905,Pune,South,490982.0,134088,67.59,72.68983384319588,-5.099833843195881,356894.0
1906,Nashik,North,,35684,47.26,,,
1907,Solapur,East,403220.0,499568,-18.0,-23.89464808293239,5.894648082932392,-96348.0
1908,Mumbai,East,310986.0,126044,-34.79,59.4695581151563,-94.2595581151563,184942.0
1909,Solapur,North,346685.0,209951,-48.47,39.440414208863956,-87.91041420886395,136734.0
1910,Mumbai,North,378234.0,148003,-48.95,60.86999053495984,-109.81999053495984,230231.0
1911,Mumbai,West,922359.0,333553,-34.05,63.83696586686962,-97.88696586686962,588806.0
1912,Solapur,North,740370.0,295996,15.13,60.02053027540284,-44.89053027540284,444374.0
1913,Pune,North,,193558,-49.12,,,
1914,Mumbai,East,813819.0,90974,7.4,88.82134725289038,-81.42134725289037,722845.0
1915,Nagpur,West,81491.0,440643,66.59,-440.7259697389896,507.31596973898957,-359152.0
1916,Solapur,North,271239.0,456524,-30.72,-68.3106043010039,37.59060430100391,-185285.0
1917,Nagpur,West,395354.0,274436,68.19,30.584741775725043,37.605258224274955,120918.0
1918,Pune,West,671706.0,75940,-21.5,88.6944585875368,-110.1944585875368,595766.0
1919,Pune,North,,422189,-15.79,,,
1920,Kolhapur,North,597247.0,487328,-13.4,18.40427829691903,-31.80427829691903,109919.0
1921,Kolhapur,East,690402.0,404911,-1.43,41.35141555209863,-42.78141555209863,285491.0
1922,Kolhapur,West,753235.0,485285,25.16,35.57322747880807,-10.413227478808071,267950.0
1923,Solapur,East,520239.0,415391,52.1,20.15381392014055,31.94618607985945,104848.0
1924,Nagpur,North,242542.0,151511,66.41,37.5320563036505,28.877943696349497,91031.0
1925,Nashik,West,452540.0,174263,-46.76,61.4922437795554,-108.2522437795554,278277.0
1926,Mumbai,West,389747.0,191855,-28.18,50.77447677595978,-78.95447677595979,197892.0
1927,Nashik,South,746882.0,335671,62.25,55.05702373333404,7.1929762666659585,411211.0
1928,Nashik,North,339233.0,477740,65.87,-40.8294593981128,106.69945939811281,-138507.0
1929,Kolhapur,South,181836.0,172637,91.65,5.0589542224861965,86.59104577751381,9199.0
1930,Solapur,South,148353.0,34415,-6.33,76.8019521007327,-83.1319521007327,113938.0
1931,Nashik,West,575110.0,347841,-16.19,39.51748361183078,-55.70748361183078,227269.0
1932,Kolhapur,East,90160.0,149564,36.06,-65.88731144631765,101.94731144631766,-59404.0
1933,Kolhapur,West,507858.0,114568,-38.18,77.44093821501285,-115.62093821501284,393290.0
1934,Nashik,South,162325.0,145196,58.79,10.552287078392114,48.23771292160789,17129.0
1935,Mumbai,North,991065.0,178856,21.73,81.95315140782895,-60.22315140782895,812209.0
1936,Kolhapur,East,854202.0,51715,56.51,93.94581141228889,-37.43581141228889,802487.0
1937,Pune,South,868770.0,291321,-26.21,66.46741945509169,-92.6774194550917,577449.0
1938,Mumbai,South,65616.0,44920,19.72,31.541087539624478,-11.821087539624479,20696.0
1939,Mumbai,North,114428.0,372258,1.78,-225.32072569650782,227.10072569650782,-257830.0
1940,Solapur,West,183730.0,451674,20.7,-145.8357372230991,166.5357372230991,-267944.0
1941,Kolhapur,South,952732.0,454691,33.69,52.275036421575,-18.585036421575005,498041.0
1942,Pune,North,958979.0,428492,52.69,55.31789538665601,-2.6278953866560144,530487.0
1943,Nagpur,North,696560.0,30865,80.02,95.56893878488573,-15.548938784885735,665695.0
1944,Nagpur,North,445848.0,48118,-15.05,89.20753261201126,-104.25753261201126,397730.0
1945,Nashik,West,319001.0,446823,14.03,-40.069466866875025,54.09946686687503,-127822.0
1946,Solapur,North,,280261,-33.03,,,
1947,Pune,South,335172.0,375887,0.13,-12.147494420775006,12.277494420775007,-40715.0
1948,Solapur,North,332766.0,325035,6.99,2.3232541786119976,4.666745821388003,7731.0
1949,Pune,North,200245.0,144491,16.2,27.842892456740493,-11.642892456740494,55754.0
1950,Pune,South,294196.0,74143,89.03,74.79809378781492,14.23190621218508,220053.0
1951,Mumbai,North,232807.0,354228,86.49,-52.15521870046863,138.64521870046863,-121421.0
1952,Pune,South,100020.0,410756,-39.64,-310.6738652269546,271.0338652269546,-310736.0
